url,mmsi,Bjorn Bergman,Vaida Lilionyte,Alisun Meske
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8296,533374000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8297,538003108,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8298,538003881,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8299,543210001,,,not_enough_info
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8300,553111732,,,Passenger
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8301,553111757,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8302,563000005,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8303,563025470,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8304,563852000,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8305,564296000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8306,564314000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8307,564419000,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8308,564973000,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8309,565442000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8310,565483000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8311,566128000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8312,566273000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8313,567000349,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8314,568169862,,,Longliner
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8315,572248000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8316,574001840,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8317,601056000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8318,601227600,,,Passenger
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8319,601339000,,,Trawler
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8320,615404000,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8321,627331200,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8322,657104200,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8323,657124300,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8324,700000942,,,Trawler
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8325,701000597,,,Purse seine
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8326,701006128,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8327,701006354,,,Pots_and_traps
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8328,710005640,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8329,711000004,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8330,725000000,,,Passenger
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8331,725000979,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8332,725001026,,,Passenger
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8333,730990003,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8334,755012332,,,Tug_Pilot_Supply
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8335,770576149,,,Trawler
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8336,777003006,,,not_enough_info
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8337,800010747,,,not_enough_info
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8338,800030021,,,Trawler
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8339,800036212,,,Trawler
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8340,800131022,,,not_enough_info
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8341,800150512,,,Longliner
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8342,900006346,,,not_enough_info
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8343,900090068,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8344,900908025,,,Cargo_Tanker
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8345,901380508,,,Longliner
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8346,903682532,,,not_enough_info
http://crowd.globalfishingwatch.org/project/id_random_vessels/task/8347,998576052,,,not_known
